ts,open,high,low,close,volume
1768553700000,3315.84,3315.84,3312.63,3313.55,107.3145
1768554000000,3313.55,3315.69,3311.68,3313.99,136.68381
1768554300000,3313.99,3316.88,3312.6,3313.72,104.6816
1768554600000,3313.72,3315.62,3312.61,3313.19,83.20686
1768554900000,3313.19,3313.19,3308.15,3310.03,127.53326
1768555200000,3310.03,3310.36,3308.23,3309.47,61.58457
1768555500000,3309.47,3312.27,3309.21,3312.26,114.98538
1768555800000,3312.26,3312.81,3309.3,3309.96,81.18039
1768556100000,3309.96,3311.67,3309.58,3311.46,69.17223
1768556400000,3311.46,3312.02,3310.84,3311.04,82.06203
1768556700000,3311.04,3311.15,3309.25,3309.46,97.48631
1768557000000,3309.46,3312.43,3308.97,3310.0,136.39959
1768557300000,3310.0,3310.34,3307.39,3307.89,38.9763
1768557600000,3307.89,3308.92,3304.25,3306.08,167.97829
1768557900000,3306.08,3306.08,3302.29,3304.38,116.71696
1768558200000,3304.38,3307.06,3303.73,3306.55,131.0707
1768558500000,3306.55,3306.56,3302.35,3304.56,95.39809
1768558800000,3304.56,3306.29,3303.91,3304.02,114.81051
1768559100000,3304.02,3305.24,3304.02,3304.62,53.04261
1768559400000,3304.62,3304.62,3298.66,3299.82,223.35625
1768559700000,3299.82,3301.25,3296.02,3297.35,166.54617
1768560000000,3297.35,3300.15,3295.58,3299.4,218.20982
1768560300000,3299.4,3301.96,3299.14,3299.15,156.88744
1768560600000,3299.15,3300.02,3294.69,3295.2,366.67974
1768560900000,3295.2,3298.53,3295.2,3297.81,144.28961
1768561200000,3297.81,3298.42,3295.86,3296.1,258.60588
1768561500000,3296.1,3300.69,3294.68,3298.83,170.97612
1768561800000,3298.83,3302.11,3297.48,3297.88,179.93317
1768562100000,3297.88,3301.07,3293.36,3300.44,572.1272
1768562400000,3300.44,3301.22,3297.37,3301.22,132.00842
1768562700000,3301.22,3302.94,3300.1,3301.61,207.32704
1768563000000,3301.61,3306.84,3298.67,3306.84,181.51526
1768563300000,3306.84,3306.84,3302.57,3303.15,134.55124
1768563600000,3303.15,3303.47,3298.26,3298.26,135.72589
1768563900000,3298.26,3303.13,3297.51,3302.72,153.67188
1768564200000,3302.72,3304.85,3302.46,3302.58,86.49536
1768564500000,3302.58,3302.84,3300.05,3302.06,118.00966
1768564800000,3302.06,3304.61,3300.43,3302.2,340.93621
1768565100000,3302.2,3305.5,3302.13,3304.72,96.73744
1768565400000,3304.72,3307.4,3304.43,3307.39,76.98334
1768565700000,3307.39,3310.75,3306.36,3310.28,155.28505
1768566000000,3310.28,3312.84,3309.13,3311.87,164.94456
1768566300000,3311.87,3313.41,3311.1,3311.58,88.9036
1768566600000,3311.58,3311.58,3307.27,3310.92,325.33606
1768566900000,3310.92,3312.18,3309.01,3311.91,215.98789
1768567200000,3311.91,3314.6,3311.41,3312.7,155.14221
1768567500000,3312.7,3313.76,3308.27,3308.64,161.62776
1768567800000,3308.64,3309.05,3304.41,3305.57,147.93809
1768568100000,3305.57,3309.27,3305.48,3309.26,120.73443
1768568400000,3309.26,3309.27,3306.07,3307.43,161.61972
1768568700000,3307.43,3307.43,3303.75,3306.02,154.20874
1768569000000,3306.02,3310.03,3305.71,3310.03,171.43757
1768569300000,3310.03,3310.96,3306.52,3306.52,189.61191
1768569600000,3306.52,3309.66,3303.06,3308.94,294.02673
1768569900000,3308.94,3309.48,3308.24,3308.69,264.30001
1768570200000,3308.69,3310.91,3302.64,3303.98,328.79964
1768570500000,3303.98,3305.57,3297.37,3297.37,336.41745
1768570800000,3297.37,3306.29,3295.58,3304.64,359.70582
1768571100000,3304.64,3307.2,3304.01,3306.05,188.97023
1768571400000,3306.05,3308.07,3305.31,3306.06,179.99963
1768571700000,3306.06,3309.61,3305.91,3307.91,214.03763
1768572000000,3307.91,3314.19,3307.9,3310.99,293.97807
1768572300000,3310.99,3311.03,3304.01,3305.92,342.12325
1768572600000,3305.92,3305.93,3303.14,3303.83,269.70175
1768572900000,3303.83,3307.51,3302.41,3305.07,236.24062
1768573200000,3305.07,3307.92,3304.8,3305.79,193.56361
1768573500000,3305.79,3315.04,3303.7,3315.04,318.66054
1768573800000,3315.04,3318.57,3298.2,3305.71,2151.72992
1768574100000,3305.71,3307.2,3290.01,3294.65,664.57413
1768574400000,3294.65,3301.77,3293.73,3294.55,420.73287
1768574700000,3294.55,3306.57,3294.28,3295.09,565.38247
1768575000000,3295.09,3299.04,3290.44,3296.9,458.47478
1768575300000,3296.9,3299.57,3292.59,3294.04,295.11061
1768575600000,3294.04,3299.34,3286.78,3296.12,1222.00319
1768575900000,3296.12,3308.95,3295.02,3304.32,420.15917
1768576200000,3304.32,3311.65,3303.67,3308.6,529.19178
1768576500000,3308.6,3311.43,3285.44,3285.93,393.90429
1768576800000,3285.93,3302.84,3284.09,3296.99,1444.81089
1768577100000,3296.99,3300.67,3288.02,3289.36,468.55123
1768577400000,3289.36,3293.56,3267.28,3274.04,3161.80868
1768577700000,3274.04,3285.68,3268.24,3280.51,1194.18732
1768578000000,3280.51,3280.51,3259.0,3269.29,1346.15421
1768578300000,3269.29,3269.92,3252.67,3258.97,1293.69953
1768578600000,3258.97,3264.19,3253.33,3263.08,825.7469
1768578900000,3263.08,3267.31,3263.08,3264.19,498.82471
1768579200000,3264.19,3267.84,3259.52,3265.09,881.5616
1768579500000,3265.09,3272.81,3264.15,3270.75,548.58516
1768579800000,3270.75,3272.79,3267.71,3272.48,465.74056
1768580100000,3272.48,3281.02,3260.6,3279.73,1164.37273
1768580400000,3279.73,3282.93,3274.44,3281.02,868.84673
1768580700000,3281.02,3283.67,3278.82,3278.82,435.29788
1768581000000,3278.82,3280.96,3272.04,3272.18,349.20353
1768581300000,3272.18,3283.31,3272.12,3282.54,512.28467
1768581600000,3282.54,3284.32,3280.61,3281.59,145.34487
1768581900000,3281.59,3289.27,3281.01,3284.24,480.87004
1768582200000,3284.24,3287.48,3279.61,3280.97,377.12955
1768582500000,3280.97,3282.93,3275.95,3279.3,287.27293
1768582800000,3279.3,3279.78,3274.91,3276.53,266.95482
1768583100000,3276.53,3277.59,3271.56,3274.7,202.13966
1768583400000,3274.7,3276.7,3270.34,3276.7,197.75637
1768583700000,3276.7,3280.92,3274.76,3276.72,151.30531
1768584000000,3276.72,3277.14,3269.97,3270.18,123.62615
1768584300000,3270.18,3275.48,3266.1,3274.19,366.01451
1768584600000,3274.19,3280.18,3273.41,3278.73,206.20487
1768584900000,3278.73,3282.65,3276.08,3280.28,359.85133
1768585200000,3280.28,3284.77,3278.86,3284.16,181.16712
1768585500000,3284.16,3285.16,3279.51,3280.28,346.66051
1768585800000,3280.28,3281.25,3276.65,3277.72,170.00894
1768586100000,3277.72,3286.49,3277.72,3284.37,212.49887
1768586400000,3284.37,3288.57,3282.52,3283.19,279.72397
1768586700000,3283.19,3286.57,3283.19,3285.06,218.2764
1768587000000,3285.06,3285.07,3280.31,3280.73,147.39515
1768587300000,3280.73,3286.07,3279.5,3282.96,137.36
1768587600000,3282.96,3283.84,3277.94,3282.53,184.33834
1768587900000,3282.53,3285.23,3281.66,3283.91,246.21739
1768588200000,3283.91,3285.95,3283.82,3285.33,133.25931
1768588500000,3285.33,3286.39,3282.77,3283.68,153.88234
1768588800000,3283.68,3285.53,3281.83,3283.71,105.19299
1768589100000,3283.71,3286.14,3277.8,3279.42,155.5376
1768589400000,3279.42,3282.28,3279.42,3281.82,137.58707
1768589700000,3281.82,3282.11,3278.6,3278.6,161.78895
1768590000000,3278.6,3279.39,3275.02,3278.82,181.52218
1768590300000,3278.82,3279.14,3274.59,3275.97,145.93943
1768590600000,3275.97,3276.88,3274.69,3275.19,142.27712
1768590900000,3275.19,3276.09,3270.87,3272.93,136.06877
1768591200000,3272.93,3274.57,3270.29,3273.66,94.5551
1768591500000,3273.66,3274.06,3268.81,3269.91,157.74725
1768591800000,3269.91,3276.43,3269.71,3275.41,128.14632
1768592100000,3275.41,3278.07,3274.64,3274.86,136.02599
1768592400000,3274.86,3275.92,3272.67,3272.67,97.43905
1768592700000,3272.67,3275.07,3272.67,3275.07,74.26445
1768593000000,3275.07,3276.51,3270.8,3274.84,205.77887
1768593300000,3274.84,3277.02,3272.45,3276.85,147.86462
1768593600000,3276.85,3277.31,3268.83,3268.96,162.8108
1768593900000,3268.96,3270.76,3264.82,3265.02,275.88867
1768594200000,3265.02,3273.42,3264.01,3272.99,286.57645
1768594500000,3272.99,3277.72,3271.22,3277.43,283.53073
1768594800000,3277.43,3281.14,3277.42,3279.44,242.76077
1768595100000,3279.44,3286.24,3278.45,3286.24,432.13794
1768595400000,3286.24,3286.62,3283.3,3283.68,334.74754
1768595700000,3283.68,3287.25,3282.4,3283.57,171.31461
1768596000000,3283.57,3288.4,3283.57,3287.95,162.38719
1768596300000,3287.95,3287.95,3284.71,3285.13,229.95312
1768596600000,3285.13,3289.27,3284.72,3289.27,251.73815
1768596900000,3289.27,3293.84,3288.89,3292.78,450.51106
1768597200000,3292.78,3298.49,3291.9,3295.69,465.87451
1768597500000,3295.69,3299.03,3295.07,3296.06,328.91032
1768597800000,3296.06,3297.31,3290.37,3290.37,267.5825
1768598100000,3290.37,3291.47,3288.58,3290.96,154.78473
1768598400000,3290.96,3291.76,3289.89,3291.43,108.38445
1768598700000,3291.43,3293.74,3290.59,3292.72,124.14769
1768599000000,3292.72,3295.96,3290.64,3295.48,107.76917
1768599300000,3295.48,3297.94,3292.06,3297.7,186.27131
1768599600000,3297.7,3298.91,3294.2,3295.36,165.86098
1768599900000,3295.36,3295.96,3294.38,3295.53,58.05763
1768600200000,3295.53,3297.4,3295.36,3295.36,100.31901
1768600500000,3295.36,3296.44,3293.92,3294.23,232.94499
1768600800000,3294.23,3295.51,3290.08,3292.53,171.93091
1768601100000,3292.53,3294.33,3291.4,3291.4,55.69869
1768601400000,3291.4,3291.59,3283.2,3287.7,237.72275
1768601700000,3287.7,3290.82,3286.81,3288.78,92.23754
1768602000000,3288.78,3290.58,3288.62,3289.77,34.94278
1768602300000,3289.77,3291.1,3288.16,3288.39,143.89987
1768602600000,3288.39,3289.53,3286.67,3288.78,56.817
1768602900000,3288.78,3288.78,3284.44,3286.3,118.50022
1768603200000,3286.3,3287.62,3282.8,3287.62,127.22609
1768603500000,3287.62,3288.68,3285.24,3288.08,62.67793
1768603800000,3288.08,3295.46,3288.07,3292.48,466.19232
1768604100000,3292.48,3294.26,3292.09,3294.12,87.44585
1768604400000,3294.12,3296.76,3292.06,3294.95,154.88247
1768604700000,3294.95,3296.11,3293.26,3293.3,73.05595
1768605000000,3293.3,3298.02,3293.3,3297.41,182.18646
1768605300000,3297.41,3298.21,3295.11,3296.0,125.50802
1768605600000,3296.0,3298.76,3295.82,3298.49,72.58352
1768605900000,3298.49,3299.97,3298.02,3298.1,115.38127
1768606200000,3298.1,3299.78,3297.1,3297.24,86.19334
1768606500000,3297.24,3297.25,3294.31,3295.16,83.80386
1768606800000,3295.16,3297.14,3294.67,3295.08,138.43306
1768607100000,3295.08,3298.32,3295.08,3296.01,95.37048
1768607400000,3296.01,3298.27,3296.01,3298.27,110.07992
1768607700000,3298.27,3298.27,3296.18,3296.34,49.65733
1768608000000,3296.34,3297.55,3293.43,3293.44,123.95389
1768608300000,3293.44,3293.88,3291.56,3292.77,196.58975
1768608600000,3292.77,3294.28,3292.71,3293.88,64.20614
1768608900000,3293.88,3295.7,3293.05,3293.23,64.66416
1768609200000,3293.23,3294.66,3292.63,3292.7,50.1945
1768609500000,3292.7,3294.62,3292.32,3292.33,102.74567
1768609800000,3292.33,3292.5,3290.0,3290.81,150.2069
1768610100000,3290.81,3292.69,3290.31,3290.5,75.47186
1768610400000,3290.5,3294.46,3290.5,3292.41,73.88664
1768610700000,3292.41,3293.2,3291.79,3292.86,90.17822
1768611000000,3292.86,3292.87,3291.34,3291.9,34.81748
1768611300000,3291.9,3292.96,3291.9,3292.93,39.20105
1768611600000,3292.93,3294.1,3292.6,3293.22,266.37477
1768611900000,3293.22,3295.27,3291.06,3293.99,168.61856
1768612200000,3293.99,3294.11,3292.85,3293.93,47.2179
1768612500000,3293.93,3295.06,3293.25,3294.76,40.0581
1768612800000,3294.76,3296.04,3294.75,3295.5,16.31035
1768613100000,3295.5,3295.5,3291.63,3293.08,150.46273
1768613400000,3293.08,3293.5,3290.61,3291.56,85.88825
1768613700000,3291.56,3293.35,3290.01,3290.23,221.51845
1768614000000,3290.23,3290.23,3288.21,3289.54,152.35968
1768614300000,3289.54,3290.38,3288.43,3290.02,50.0658
1768614600000,3290.02,3291.22,3289.92,3291.22,17.28917
1768614900000,3291.22,3291.54,3290.14,3290.88,51.86857
1768615200000,3290.88,3291.5,3288.16,3288.32,122.88779
1768615500000,3288.32,3288.32,3285.88,3287.12,94.21879
1768615800000,3287.12,3288.05,3286.82,3287.14,49.515
1768616100000,3287.14,3288.31,3285.92,3287.0,65.39803
1768616400000,3287.0,3287.71,3284.84,3284.98,78.96884
1768616700000,3284.98,3285.84,3284.71,3285.46,32.04206
1768617000000,3285.46,3286.01,3283.73,3286.01,51.36662
1768617300000,3286.01,3288.99,3284.86,3288.49,126.55895
1768617600000,3288.49,3289.54,3287.16,3287.17,39.353
1768617900000,3287.17,3289.91,3286.91,3289.52,47.88007
1768618200000,3289.52,3293.12,3289.52,3291.91,37.36022
1768618500000,3291.91,3292.62,3291.89,3292.42,21.7353
1768618800000,3292.42,3292.52,3290.23,3290.39,52.99156
1768619100000,3290.39,3291.36,3290.02,3290.67,35.46179
1768619400000,3290.67,3291.72,3290.66,3291.43,105.38976
1768619700000,3291.43,3292.27,3291.43,3291.74,44.8118
1768620000000,3291.74,3291.75,3290.89,3291.13,14.19702
1768620300000,3291.13,3291.22,3290.44,3291.07,50.47181
1768620600000,3291.07,3291.07,3287.71,3287.71,29.13894
1768620900000,3287.71,3289.26,3287.7,3289.25,46.63827
1768621200000,3289.25,3290.87,3289.25,3290.87,29.37377
1768621500000,3290.87,3291.38,3288.47,3290.62,130.64519
1768621800000,3290.62,3291.65,3290.62,3291.02,56.55696
1768622100000,3291.02,3292.91,3289.4,3289.4,149.53202
1768622400000,3289.4,3289.5,3288.26,3289.43,58.30746
1768622700000,3289.43,3289.69,3287.52,3287.93,35.15013
1768623000000,3287.93,3288.44,3287.51,3288.16,73.5401
1768623300000,3288.16,3288.16,3286.62,3287.46,33.18878
1768623600000,3287.46,3287.67,3286.24,3286.55,87.4657
1768623900000,3286.55,3288.68,3286.55,3288.63,25.29594
1768624200000,3288.63,3288.63,3287.41,3287.41,40.28338
1768624500000,3287.41,3288.18,3286.59,3288.18,52.00513
1768624800000,3288.18,3289.52,3287.65,3289.37,119.70536
1768625100000,3289.37,3290.41,3289.23,3290.4,38.96545
1768625400000,3290.4,3291.03,3290.4,3290.99,34.64343
1768625700000,3290.99,3292.78,3290.69,3292.18,144.50054
1768626000000,3292.18,3294.29,3291.45,3292.34,118.43043
1768626300000,3292.34,3292.61,3291.38,3291.92,74.31763
1768626600000,3291.92,3292.36,3290.65,3290.65,93.74736
1768626900000,3290.65,3291.52,3289.92,3290.5,55.39857
1768627200000,3290.5,3291.53,3289.61,3291.53,134.39026
1768627500000,3291.53,3292.14,3291.52,3291.63,34.03427
1768627800000,3291.63,3291.63,3290.44,3291.61,173.82571
1768628100000,3291.61,3292.58,3290.9,3292.53,58.84849
1768628400000,3292.53,3294.29,3292.52,3294.29,34.3719
1768628700000,3294.29,3294.3,3293.42,3293.51,31.27809
1768629000000,3293.51,3293.55,3291.84,3291.85,42.81039
1768629300000,3291.85,3292.44,3291.53,3291.74,41.90743
1768629600000,3291.74,3291.75,3288.12,3289.86,78.19947
1768629900000,3289.86,3291.45,3289.86,3289.93,68.27176
1768630200000,3289.93,3290.03,3289.17,3289.86,36.54094
1768630500000,3289.86,3289.98,3287.65,3288.93,166.07793
1768630800000,3288.93,3288.93,3287.42,3288.11,55.30829
1768631100000,3288.11,3289.41,3288.11,3288.94,38.50643
1768631400000,3288.94,3290.21,3288.46,3290.08,37.61486
1768631700000,3290.08,3291.14,3290.08,3291.14,20.4745
1768632000000,3291.14,3293.92,3290.48,3290.48,196.73997
1768632300000,3290.48,3290.49,3289.39,3289.86,23.66541
1768632600000,3289.86,3290.78,3289.85,3290.78,14.71553
1768632900000,3290.78,3291.9,3290.77,3291.39,34.79306
1768633200000,3291.39,3291.39,3287.3,3288.93,112.02574
1768633500000,3288.93,3289.95,3288.88,3289.7,90.44964
1768633800000,3289.7,3290.16,3289.39,3290.16,72.52942
1768634100000,3290.16,3291.24,3289.75,3290.66,80.88831
1768634400000,3290.66,3291.57,3290.14,3291.57,95.53401
1768634700000,3291.57,3292.58,3291.15,3291.83,40.82595
1768635000000,3291.83,3292.74,3291.72,3291.72,67.96272
1768635300000,3291.72,3291.88,3290.74,3291.73,86.65427
1768635600000,3291.73,3291.76,3291.72,3291.76,48.25787
1768635900000,3291.76,3291.76,3289.69,3290.46,107.86655
1768636200000,3290.46,3291.82,3289.24,3291.82,138.52467
1768636500000,3291.82,3291.82,3290.6,3291.53,83.0942
1768636800000,3291.53,3293.27,3289.12,3293.27,210.60356
1768637100000,3293.27,3293.84,3292.55,3293.84,36.02557
1768637400000,3293.84,3294.43,3293.04,3293.07,76.91023
1768637700000,3293.07,3295.36,3291.8,3292.79,134.77609
1768638000000,3292.79,3294.93,3292.78,3293.43,143.08298
1768638300000,3293.43,3295.34,3293.43,3294.95,123.20079
1768638600000,3294.95,3296.81,3294.95,3295.64,85.78167
1768638900000,3295.64,3296.63,3295.41,3295.84,41.73736
1768639200000,3295.84,3296.46,3294.9,3294.9,36.89528
1768639500000,3294.9,3296.37,3294.9,3296.02,50.91839
1768639800000,3296.02,3296.65,3295.88,3296.16,37.16944
1768640100000,3296.16,3296.47,3295.23,3296.47,114.7632
1768640400000,3296.47,3296.71,3296.34,3296.36,76.2503
1768640700000,3296.36,3296.54,3295.45,3296.26,89.58212
1768641000000,3296.26,3296.26,3294.3,3294.31,54.20592
1768641300000,3294.31,3294.69,3293.55,3294.56,24.50686
1768641600000,3294.56,3295.36,3294.55,3295.35,48.37817
1768641900000,3295.35,3296.41,3295.35,3296.41,26.73765
1768642200000,3296.41,3296.81,3295.01,3295.76,174.19699
1768642500000,3295.76,3299.84,3295.76,3296.7,198.33835
1768642800000,3296.7,3303.9,3296.7,3301.18,500.37508
1768643100000,3301.18,3302.17,3300.27,3301.83,158.7335
1768643400000,3301.83,3301.84,3300.57,3300.6,71.22384
1768643700000,3300.6,3302.25,3298.6,3298.6,192.01774
1768644000000,3298.6,3299.69,3297.23,3299.17,120.67775
1768644300000,3299.17,3300.69,3298.72,3299.84,44.20472
1768644600000,3299.84,3300.74,3299.41,3300.59,50.92397
1768644900000,3300.59,3300.95,3299.59,3299.75,47.69216
1768645200000,3299.75,3299.76,3298.29,3298.3,41.92553
1768645500000,3298.3,3298.3,3297.15,3297.96,41.34275
1768645800000,3297.96,3297.96,3296.53,3296.54,18.22658
1768646100000,3296.54,3297.03,3295.32,3296.37,107.18552
1768646400000,3296.37,3296.55,3295.58,3296.25,38.24229
1768646700000,3296.25,3296.49,3295.43,3296.42,353.04455
1768647000000,3296.42,3296.74,3295.83,3296.28,35.6693
1768647300000,3296.28,3296.72,3296.27,3296.63,15.3252
1768647600000,3296.63,3296.71,3295.19,3296.41,107.67333
1768647900000,3296.41,3297.56,3292.24,3297.55,223.05286
1768648200000,3297.55,3298.97,3297.55,3298.97,168.10827
1768648500000,3298.97,3300.7,3298.36,3300.61,98.92982
1768648800000,3300.61,3300.87,3299.61,3300.87,47.54453
1768649100000,3300.87,3301.27,3299.64,3301.08,74.14123
1768649400000,3301.08,3303.74,3299.66,3303.73,303.01803
1768649700000,3303.73,3305.41,3302.37,3302.37,197.60735
1768650000000,3302.37,3302.93,3301.49,3302.3,142.73052
1768650300000,3302.3,3302.3,3299.88,3300.91,88.36823
1768650600000,3300.91,3303.27,3300.57,3303.0,162.19029
1768650900000,3303.0,3303.01,3302.41,3302.74,38.4178
1768651200000,3302.74,3302.75,3301.16,3302.06,32.3376
1768651500000,3302.06,3304.13,3302.05,3303.85,145.84169
1768651800000,3303.85,3304.92,3303.69,3304.92,44.58673
1768652100000,3304.92,3306.25,3300.63,3300.64,203.46941
1768652400000,3300.64,3302.01,3300.55,3301.35,75.72084
1768652700000,3301.35,3302.06,3300.0,3301.71,117.88113
1768653000000,3301.71,3302.05,3300.32,3302.05,87.50867
1768653300000,3302.05,3302.46,3301.52,3302.11,70.32468
1768653600000,3302.11,3303.77,3300.99,3303.54,172.70366
1768653900000,3303.54,3303.54,3302.34,3302.45,48.65664
1768654200000,3302.45,3302.86,3301.56,3302.63,67.90189
1768654500000,3302.63,3302.9,3302.33,3302.46,31.42689
1768654800000,3302.46,3302.47,3299.73,3299.73,68.57125
1768655100000,3299.73,3300.85,3299.29,3300.03,69.43804
1768655400000,3300.03,3301.86,3300.03,3300.89,46.51799
1768655700000,3300.89,3303.72,3300.74,3302.59,77.24914
1768656000000,3302.59,3303.71,3301.59,3301.89,146.91326
1768656300000,3301.89,3302.87,3301.77,3302.51,44.76505
1768656600000,3302.51,3304.49,3302.45,3303.47,98.13527
1768656900000,3303.47,3303.47,3300.5,3302.04,139.5186
1768657200000,3302.04,3304.19,3301.99,3303.2,141.54381
1768657500000,3303.2,3303.83,3302.75,3303.83,64.48121
1768657800000,3303.83,3304.52,3302.49,3302.91,56.98392
1768658100000,3302.91,3303.93,3302.91,3303.83,41.18563
1768658400000,3303.83,3303.83,3301.51,3303.06,90.71971
1768658700000,3303.06,3303.06,3301.36,3301.49,47.69599
1768659000000,3301.49,3308.32,3301.49,3307.9,129.04312
1768659300000,3307.9,3310.62,3305.98,3307.01,361.38744
1768659600000,3307.01,3307.98,3305.8,3306.37,179.67499
1768659900000,3306.37,3308.82,3305.76,3307.97,178.20984
1768660200000,3307.97,3309.5,3306.67,3307.72,150.96164
1768660500000,3307.72,3310.0,3307.57,3310.0,66.2224
1768660800000,3310.0,3312.09,3306.02,3306.86,203.67606
1768661100000,3306.86,3308.96,3306.49,3308.48,136.17597
1768661400000,3308.48,3309.78,3307.37,3308.88,119.56608
1768661700000,3308.88,3311.61,3308.27,3310.34,217.30295
1768662000000,3310.34,3311.44,3307.91,3311.44,129.99035
1768662300000,3311.44,3317.22,3311.43,3314.62,694.82915
1768662600000,3314.62,3316.08,3313.11,3315.18,308.7068
1768662900000,3315.18,3320.62,3315.18,3319.61,309.07375
1768663200000,3319.61,3320.71,3313.62,3316.68,419.32848
1768663500000,3316.68,3324.48,3316.62,3318.58,368.43271
1768663800000,3318.58,3321.37,3317.6,3320.64,212.07784
1768664100000,3320.64,3328.65,3319.04,3326.55,568.81088
1768664400000,3326.55,3329.33,3324.1,3329.06,676.27123
1768664700000,3329.06,3329.07,3322.74,3325.69,355.92556
1768665000000,3325.69,3329.6,3322.15,3327.22,229.92747
1768665300000,3327.22,3330.0,3325.58,3329.82,314.75124
1768665600000,3329.82,3329.92,3323.67,3325.02,350.21527
1768665900000,3325.02,3325.91,3322.73,3324.48,186.47872
1768666200000,3324.48,3328.82,3324.07,3328.51,172.97174
1768666500000,3328.51,3329.83,3323.35,3323.41,297.5545
1768666800000,3323.41,3323.86,3312.8,3317.29,916.71772
1768667100000,3317.29,3320.8,3314.22,3320.39,513.11964
1768667400000,3320.39,3320.4,3312.03,3313.59,359.82601
1768667700000,3313.59,3316.94,3313.37,3316.94,176.11681
1768668000000,3316.94,3318.82,3315.9,3317.86,186.58827
1768668300000,3317.86,3318.59,3314.04,3314.74,146.55903
1768668600000,3314.74,3319.39,3313.68,3318.6,157.00782
1768668900000,3318.6,3319.71,3317.67,3319.24,84.63696
1768669200000,3319.24,3319.63,3317.48,3317.48,178.55597
1768669500000,3317.48,3320.75,3317.47,3320.75,67.4802
1768669800000,3320.75,3325.14,3320.54,3323.66,158.28154
1768670100000,3323.66,3328.02,3323.26,3327.63,106.48093
1768670400000,3327.63,3327.63,3323.75,3324.88,213.72785
1768670700000,3324.88,3326.02,3323.58,3325.32,115.2197
1768671000000,3325.32,3325.32,3321.94,3322.46,118.75036
1768671300000,3322.46,3324.19,3322.46,3323.18,105.69152
1768671600000,3323.18,3323.73,3321.62,3323.3,73.71075
1768671900000,3323.3,3323.3,3319.78,3320.51,81.01599
1768672200000,3320.51,3320.98,3318.73,3320.3,79.34833
1768672500000,3320.3,3320.3,3317.68,3319.42,227.51912
1768672800000,3319.42,3319.5,3314.6,3317.17,347.75409
1768673100000,3317.17,3317.43,3315.67,3317.37,105.67477
1768673400000,3317.37,3318.35,3316.05,3316.05,68.28228
1768673700000,3316.05,3318.58,3316.05,3318.57,43.77819
1768674000000,3318.57,3320.97,3318.57,3320.44,44.74073
1768674300000,3320.44,3320.96,3318.95,3319.49,92.94934
1768674600000,3319.49,3320.66,3318.9,3319.04,54.73294
1768674900000,3319.04,3320.51,3318.28,3320.41,58.71005
1768675200000,3320.41,3320.42,3318.75,3319.27,48.61978
1768675500000,3319.27,3319.27,3318.83,3319.06,30.15005
1768675800000,3319.06,3319.06,3318.19,3319.06,22.48443
1768676100000,3319.06,3319.46,3317.78,3318.02,57.94218
1768676400000,3318.02,3318.14,3317.07,3317.94,28.97655
1768676700000,3317.94,3317.94,3317.0,3317.4,18.19038
1768677000000,3317.4,3317.42,3317.0,3317.41,11.12169
1768677300000,3317.41,3317.42,3315.72,3315.72,50.5083
1768677600000,3315.72,3317.13,3313.69,3316.13,237.6694
1768677900000,3316.13,3318.32,3316.13,3317.17,101.19055
1768678200000,3317.17,3317.96,3316.27,3317.96,74.22748
1768678500000,3317.96,3321.44,3317.96,3320.85,43.27613
1768678800000,3320.85,3320.85,3318.33,3318.33,51.51437
1768679100000,3318.33,3318.34,3317.03,3317.03,34.97292
1768679400000,3317.03,3317.04,3315.0,3316.05,54.2053
1768679700000,3316.05,3317.0,3315.52,3316.6,26.3828
1768680000000,3316.6,3317.23,3316.51,3316.64,12.178
1768680300000,3316.64,3316.64,3315.2,3315.28,17.55855
1768680600000,3315.28,3317.42,3315.27,3315.97,23.4509
1768680900000,3315.97,3318.4,3315.69,3317.68,99.65063
1768681200000,3317.68,3319.38,3317.68,3318.57,31.44313
1768681500000,3318.57,3321.94,3318.13,3318.13,105.07836
1768681800000,3318.13,3318.13,3315.68,3316.61,46.21538
1768682100000,3316.61,3317.31,3315.67,3317.19,29.74771
1768682400000,3317.19,3317.39,3317.17,3317.38,13.27993
1768682700000,3317.38,3318.32,3317.36,3318.05,30.02975
1768683000000,3318.05,3318.05,3317.4,3317.7,34.27419
1768683300000,3317.7,3319.95,3317.45,3317.6,96.81587
1768683600000,3317.6,3317.83,3316.66,3316.92,36.28507
1768683900000,3316.92,3317.11,3316.24,3316.88,24.0617
1768684200000,3316.88,3316.88,3315.03,3315.03,13.30478
1768684500000,3315.03,3316.47,3312.5,3312.51,107.63142
1768684800000,3312.51,3314.7,3312.5,3313.29,24.4736
1768685100000,3313.29,3314.49,3313.28,3313.67,13.10691
1768685400000,3313.67,3313.67,3307.33,3311.32,210.5497
1768685700000,3311.32,3311.99,3309.52,3309.74,51.06524
1768686000000,3309.74,3311.93,3309.74,3311.91,37.10963
1768686300000,3311.91,3313.36,3311.91,3313.35,21.99571
1768686600000,3313.35,3313.4,3311.32,3311.72,40.33904
1768686900000,3311.72,3312.89,3311.5,3312.89,44.29358
1768687200000,3312.89,3312.99,3311.0,3311.38,37.38169
1768687500000,3311.38,3312.39,3310.21,3310.49,33.13805
1768687800000,3310.49,3310.84,3308.42,3309.75,213.71657
1768688100000,3309.75,3312.4,3309.68,3311.01,61.25219
1768688400000,3311.01,3311.01,3309.93,3310.21,40.21212
1768688700000,3310.21,3310.77,3308.18,3308.76,128.14466
